Freq.	V(out)
1.84077200146795e+007	(-7.38485516808081e+001dB,3.90700983491949e+001°)
1.84501541917846e+007	(-7.38507824617855e+001dB,3.90052771274223e+001°)
1.84926861897706e+007	(-7.38530003552040e+001dB,3.89404857472712e+001°)
1.85353162341379e+007	(-7.38552054192775e+001dB,3.88757245208937e+001°)
1.85780445509068e+007	(-7.38573977121164e+001dB,3.88109937596669e+001°)
1.86208713666185e+007	(-7.38595772917266e+001dB,3.87462937741868e+001°)
1.86637969083365e+007	(-7.38617442160080e+001dB,3.86816248742603e+001°)
1.87068214036477e+007	(-7.38638985427536e+001dB,3.86169873688993e+001°)
1.87499450806639e+007	(-7.38660403296474e+001dB,3.85523815663128e+001°)
1.87931681680224e+007	(-7.38681696342644e+001dB,3.84878077739014e+001°)
1.88364908948877e+007	(-7.38702865140682e+001dB,3.84232662982495e+001°)
1.88799134909526e+007	(-7.38723910264104e+001dB,3.83587574451192e+001°)
1.89234361864394e+007	(-7.38744832285295e+001dB,3.82942815194432e+001°)
1.89670592121011e+007	(-7.38765631775491e+001dB,3.82298388253190e+001°)
1.90107827992226e+007	(-7.38786309304774e+001dB,3.81654296660013e+001°)
1.90546071796220e+007	(-7.38806865442056e+001dB,3.81010543438965e+001°)
1.90985325856519e+007	(-7.38827300755069e+001dB,3.80367131605556e+001°)
1.91425592502004e+007	(-7.38847615810354e+001dB,3.79724064166682e+001°)
1.91866874066924e+007	(-7.38867811173248e+001dB,3.79081344120559e+001°)
1.92309172890910e+007	(-7.38887887407875e+001dB,3.78438974456660e+001°)
1.92752491318988e+007	(-7.38907845077132e+001dB,3.77796958155656e+001°)
1.93196831701586e+007	(-7.38927684742684e+001dB,3.77155298189350e+001°)
1.93642196394554e+007	(-7.38947406964945e+001dB,3.76513997520621e+001°)
1.94088587759171e+007	(-7.38967012303074e+001dB,3.75873059103356e+001°)
1.94536008162159e+007	(-7.38986501314962e+001dB,3.75232485882393e+001°)
1.94984459975697e+007	(-7.39005874557221e+001dB,3.74592280793466e+001°)
1.95433945577432e+007	(-7.39025132585176e+001dB,3.73952446763136e+001°)
1.95884467350491e+007	(-7.39044275952852e+001dB,3.73312986708742e+001°)
1.96336027683497e+007	(-7.39063305212967e+001dB,3.72673903538336e+001°)
1.96788628970576e+007	(-7.39082220916920e+001dB,3.72035200150627e+001°)
1.97242273611377e+007	(-7.39101023614780e+001dB,3.71396879434926e+001°)
1.97696964011077e+007	(-7.39119713855282e+001dB,3.70758944271086e+001°)
1.98152702580401e+007	(-7.39138292185811e+001dB,3.70121397529450e+001°)
1.98609491735628e+007	(-7.39156759152398e+001dB,3.69484242070792e+001°)
1.99067333898609e+007	(-7.39175115299705e+001dB,3.68847480746261e+001°)
1.99526231496778e+007	(-7.39193361171023e+001dB,3.68211116397333e+001°)
1.99986186963164e+007	(-7.39211497308257e+001dB,3.67575151855747e+001°)
2.00447202736406e+007	(-7.39229524251921e+001dB,3.66939589943462e+001°)
2.00909281260762e+007	(-7.39247442541125e+001dB,3.66304433472597e+001°)
2.01372424986128e+007	(-7.39265252713573e+001dB,3.65669685245380e+001°)
2.01836636368045e+007	(-7.39282955305549e+001dB,3.65035348054100e+001°)
2.02301917867716e+007	(-7.39300550851911e+001dB,3.64401424681051e+001°)
2.02768271952017e+007	(-7.39318039886081e+001dB,3.63767917898483e+001°)
2.03235701093510e+007	(-7.39335422940040e+001dB,3.63134830468554e+001°)
2.03704207770460e+007	(-7.39352700544317e+001dB,3.62502165143276e+001°)
2.04173794466840e+007	(-7.39369873227985e+001dB,3.61869924664471e+001°)
2.04644463672355e+007	(-7.39386941518648e+001dB,3.61238111763719e+001°)
2.05116217882444e+007	(-7.39403905942438e+001dB,3.60606729162311e+001°)
2.05589059598301e+007	(-7.39420767024005e+001dB,3.59975779571202e+001°)
2.06062991326886e+007	(-7.39437525286511e+001dB,3.59345265690965e+001°)
2.06538015580939e+007	(-7.39454181251624e+001dB,3.58715190211743e+001°)
2.07014134878990e+007	(-7.39470735439508e+001dB,3.58085555813204e+001°)
2.07491351745377e+007	(-7.39487188368816e+001dB,3.57456365164496e+001°)
2.07969668710255e+007	(-7.39503540556687e+001dB,3.56827620924205e+001°)
2.08449088309614e+007	(-7.39519792518736e+001dB,3.56199325740304e+001°)
2.08929613085289e+007	(-7.39535944769049e+001dB,3.55571482250120e+001°)
2.09411245584974e+007	(-7.39551997820176e+001dB,3.54944093080279e+001°)
2.09893988362237e+007	(-7.39567952183124e+001dB,3.54317160846675e+001°)
2.10377843976531e+007	(-7.39583808367351e+001dB,3.53690688154422e+001°)
2.10862814993213e+007	(-7.39599566880763e+001dB,3.53064677597814e+001°)
2.11348903983548e+007	(-7.39615228229702e+001dB,3.52439131760283e+001°)
2.11836113524733e+007	(-7.39630792918947e+001dB,3.51814053214365e+001°)
2.12324446199905e+007	(-7.39646261451703e+001dB,3.51189444521651e+001°)
2.12813904598154e+007	(-7.39661634329597e+001dB,3.50565308232757e+001°)
2.13304491314540e+007	(-7.39676912052674e+001dB,3.49941646887281e+001°)
2.13796208950105e+007	(-7.39692095119391e+001dB,3.49318463013767e+001°)
2.14289060111888e+007	(-7.39707184026609e+001dB,3.48695759129666e+001°)
2.14783047412935e+007	(-7.39722179269593e+001dB,3.48073537741302e+001°)
2.15278173472318e+007	(-7.39737081342002e+001dB,3.47451801343833e+001°)
2.15774440915147e+007	(-7.39751890735887e+001dB,3.46830552421219e+001°)
2.16271852372583e+007	(-7.39766607941686e+001dB,3.46209793446183e+001°)
2.16770410481850e+007	(-7.39781233448218e+001dB,3.45589526880183e+001°)
2.17270117886254e+007	(-7.39795767742681e+001dB,3.44969755173369e+001°)
2.17770977235196e+007	(-7.39810211310643e+001dB,3.44350480764559e+001°)
2.18272991184180e+007	(-7.39824564636043e+001dB,3.43731706081202e+001°)
2.18776162394834e+007	(-7.39838828201184e+001dB,3.43113433539345e+001°)
2.19280493534924e+007	(-7.39853002486729e+001dB,3.42495665543604e+001°)
2.19785987278361e+007	(-7.39867087971696e+001dB,3.41878404487132e+001°)
2.20292646305224e+007	(-7.39881085133459e+001dB,3.41261652751590e+001°)
2.20800473301768e+007	(-7.39894994447736e+001dB,3.40645412707114e+001°)
2.21309470960441e+007	(-7.39908816388594e+001dB,3.40029686712289e+001°)
2.21819641979899e+007	(-7.39922551428440e+001dB,3.39414477114121e+001°)
2.22330989065017e+007	(-7.39936200038018e+001dB,3.38799786248004e+001°)
2.22843514926907e+007	(-7.39949762686410e+001dB,3.38185616437699e+001°)
2.23357222282930e+007	(-7.39963239841026e+001dB,3.37571969995300e+001°)
2.23872113856710e+007	(-7.39976631967606e+001dB,3.36958849221217e+001°)
2.24388192378153e+007	(-7.39989939530217e+001dB,3.36346256404139e+001°)
2.24905460583454e+007	(-7.40003162991246e+001dB,3.35734193821019e+001°)
2.25423921215118e+007	(-7.40016302811401e+001dB,3.35122663737043e+001°)
2.25943577021973e+007	(-7.40029359449707e+001dB,3.34511668405608e+001°)
2.26464430759181e+007	(-7.40042333363505e+001dB,3.33901210068298e+001°)
2.26986485188257e+007	(-7.40055225008445e+001dB,3.33291290954861e+001°)
2.27509743077081e+007	(-7.40068034838490e+001dB,3.32681913283190e+001°)
2.28034207199916e+007	(-7.40080763305909e+001dB,3.32073079259293e+001°)
2.28559880337416e+007	(-7.40093410861276e+001dB,3.31464791077279e+001°)
2.29086765276650e+007	(-7.40105977953468e+001dB,3.30857050919338e+001°)
2.29614864811109e+007	(-7.40118465029665e+001dB,3.30249860955712e+001°)
2.30144181740723e+007	(-7.40130872535346e+001dB,3.29643223344688e+001°)
2.30674718871879e+007	(-7.40143200914285e+001dB,3.29037140232564e+001°)
2.31206479017431e+007	(-7.40155450608555e+001dB,3.28431613753646e+001°)
2.31739464996720e+007	(-7.40167622058523e+001dB,3.27826646030217e+001°)
2.32273679635582e+007	(-7.40179715702848e+001dB,3.27222239172529e+001°)
2.32809125766372e+007	(-7.40191731978481e+001dB,3.26618395278781e+001°)
2.33345806227971e+007	(-7.40203671320664e+001dB,3.26015116435103e+001°)
2.33883723865806e+007	(-7.40215534162926e+001dB,3.25412404715542e+001°)
2.34422881531862e+007	(-7.40227320937087e+001dB,3.24810262182044e+001°)
2.34963282084701e+007	(-7.40239032073251e+001dB,3.24208690884445e+001°)
2.35504928389470e+007	(-7.40250667999811e+001dB,3.23607692860449e+001°)
2.36047823317927e+007	(-7.40262229143444e+001dB,3.23007270135620e+001°)
2.36591969748445e+007	(-7.40273715929111e+001dB,3.22407424723366e+001°)
2.37137370566034e+007	(-7.40285128780057e+001dB,3.21808158624931e+001°)
2.37684028662356e+007	(-7.40296468117812e+001dB,3.21209473829375e+001°)
2.38231946935737e+007	(-7.40307734362187e+001dB,3.20611372313569e+001°)
2.38781128291185e+007	(-7.40318927931277e+001dB,3.20013856042183e+001°)
2.39331575640406e+007	(-7.40330049241459e+001dB,3.19416926967674e+001°)
2.39883291901816e+007	(-7.40341098707391e+001dB,3.18820587030275e+001°)
2.40436280000560e+007	(-7.40352076742015e+001dB,3.18224838157991e+001°)
2.40990542868526e+007	(-7.40362983756554e+001dB,3.17629682266581e+001°)
2.41546083444360e+007	(-7.40373820160512e+001dB,3.17035121259560e+001°)
2.42102904673483e+007	(-7.40384586361677e+001dB,3.16441157028183e+001°)
2.42661009508107e+007	(-7.40395282766119e+001dB,3.15847791451443e+001°)
2.43220400907247e+007	(-7.40405909778191e+001dB,3.15255026396061e+001°)
2.43781081836740e+007	(-7.40416467800527e+001dB,3.14662863716479e+001°)
2.44343055269262e+007	(-7.40426957234048e+001dB,3.14071305254858e+001°)
2.44906324184339e+007	(-7.40437378477956e+001dB,3.13480352841071e+001°)
2.45470891568367e+007	(-7.40447731929741e+001dB,3.12890008292696e+001°)
2.46036760414626e+007	(-7.40458017985176e+001dB,3.12300273415014e+001°)
2.46603933723297e+007	(-7.40468237038322e+001dB,3.11711150001006e+001°)
2.47172414501476e+007	(-7.40478389481526e+001dB,3.11122639831347e+001°)
2.47742205763191e+007	(-7.40488475705424e+001dB,3.10534744674404e+001°)
2.48313310529419e+007	(-7.40498496098940e+001dB,3.09947466286236e+001°)
2.48885731828101e+007	(-7.40508451049291e+001dB,3.09360806410590e+001°)
2.49459472694157e+007	(-7.40518340941982e+001dB,3.08774766778899e+001°)
2.50034536169504e+007	(-7.40528166160814e+001dB,3.08189349110283e+001°)
2.50610925303072e+007	(-7.40537927087880e+001dB,3.07604555111549e+001°)
2.51188643150819e+007	(-7.40547624103568e+001dB,3.07020386477189e+001°)
2.51767692775746e+007	(-7.40557257586566e+001dB,3.06436844889382e+001°)
2.52348077247917e+007	(-7.40566827913856e+001dB,3.05853932017995e+001°)
2.52929799644474e+007	(-7.40576335460723e+001dB,3.05271649520582e+001°)
2.53512863049650e+007	(-7.40585780600754e+001dB,3.04689999042393e+001°)
2.54097270554789e+007	(-7.40595163705839e+001dB,3.04108982216367e+001°)
2.54683025258363e+007	(-7.40604485146171e+001dB,3.03528600663143e+001°)
2.55270130265983e+007	(-7.40613745290253e+001dB,3.02948855991059e+001°)
2.55858588690422e+007	(-7.40622944504896e+001dB,3.02369749796157e+001°)
2.56448403651629e+007	(-7.40632083155223e+001dB,3.01791283662188e+001°)
2.57039578276743e+007	(-7.40641161604668e+001dB,3.01213459160615e+001°)
2.57632115700114e+007	(-7.40650180214983e+001dB,3.00636277850620e+001°)
2.58226019063316e+007	(-7.40659139346236e+001dB,3.00059741279112e+001°)
2.58821291515165e+007	(-7.40668039356814e+001dB,2.99483850980724e+001°)
2.59417936211737e+007	(-7.40676880603428e+001dB,2.98908608477833e+001°)
2.60015956316383e+007	(-7.40685663441114e+001dB,2.98334015280555e+001°)
2.60615354999745e+007	(-7.40694388223232e+001dB,2.97760072886758e+001°)
2.61216135439775e+007	(-7.40703055301473e+001dB,2.97186782782073e+001°)
2.61818300821753e+007	(-7.40711665025861e+001dB,2.96614146439893e+001°)
2.62421854338298e+007	(-7.40720217744754e+001dB,2.96042165321392e+001°)
2.63026799189392e+007	(-7.40728713804847e+001dB,2.95470840875527e+001°)
2.63633138582391e+007	(-7.40737153551174e+001dB,2.94900174539052e+001°)
2.64240875732048e+007	(-7.40745537327115e+001dB,2.94330167736524e+001°)
2.64850013860523e+007	(-7.40753865474393e+001dB,2.93760821880317e+001°)
2.65460556197406e+007	(-7.40762138333080e+001dB,2.93192138370633e+001°)
2.66072505979733e+007	(-7.40770356241601e+001dB,2.92624118595510e+001°)
2.66685866451999e+007	(-7.40778519536735e+001dB,2.92056763930835e+001°)
2.67300640866182e+007	(-7.40786628553617e+001dB,2.91490075740359e+001°)
2.67916832481754e+007	(-7.40794683625746e+001dB,2.90924055375704e+001°)
2.68534444565701e+007	(-7.40802685084981e+001dB,2.90358704176383e+001°)
2.69153480392542e+007	(-7.40810633261552e+001dB,2.89794023469806e+001°)
2.69773943244342e+007	(-7.40818528484057e+001dB,2.89230014571298e+001°)
2.70395836410734e+007	(-7.40826371079470e+001dB,2.88666678784114e+001°)
2.71019163188933e+007	(-7.40834161373138e+001dB,2.88104017399449e+001°)
2.71643926883757e+007	(-7.40841899688794e+001dB,2.87542031696458e+001°)
2.72270130807639e+007	(-7.40849586348551e+001dB,2.86980722942266e+001°)
2.72897778280652e+007	(-7.40857221672911e+001dB,2.86420092391989e+001°)
2.73526872630519e+007	(-7.40864805980766e+001dB,2.85860141288746e+001°)
2.74157417192635e+007	(-7.40872339589405e+001dB,2.85300870863677e+001°)
2.74789415310086e+007	(-7.40879822814513e+001dB,2.84742282335961e+001°)
2.75422870333663e+007	(-7.40887255970179e+001dB,2.84184376912827e+001°)
2.76057785621880e+007	(-7.40894639368895e+001dB,2.83627155789583e+001°)
2.76694164540997e+007	(-7.40901973321565e+001dB,2.83070620149622e+001°)
2.77332010465029e+007	(-7.40909258137506e+001dB,2.82514771164449e+001°)
2.77971326775774e+007	(-7.40916494124451e+001dB,2.81959609993688e+001°)
2.78612116862821e+007	(-7.40923681588555e+001dB,2.81405137785120e+001°)
2.79254384123578e+007	(-7.40930820834397e+001dB,2.80851355674682e+001°)
2.79898131963280e+007	(-7.40937912164986e+001dB,2.80298264786499e+001°)
2.80543363795015e+007	(-7.40944955881764e+001dB,2.79745866232900e+001°)
2.81190083039737e+007	(-7.40951952284610e+001dB,2.79194161114438e+001°)
2.81838293126288e+007	(-7.40958901671844e+001dB,2.78643150519913e+001°)
2.82487997491413e+007	(-7.40965804340230e+001dB,2.78092835526391e+001°)
2.83139199579780e+007	(-7.40972660584983e+001dB,2.77543217199224e+001°)
2.83791902843997e+007	(-7.40979470699772e+001dB,2.76994296592074e+001°)
2.84446110744633e+007	(-7.40986234976722e+001dB,2.76446074746935e+001°)
2.85101826750232e+007	(-7.40992953706422e+001dB,2.75898552694152e+001°)
2.85759054337335e+007	(-7.40999627177926e+001dB,2.75351731452450e+001°)
2.86417796990498e+007	(-7.41006255678758e+001dB,2.74805612028949e+001°)
2.87078058202309e+007	(-7.41012839494921e+001dB,2.74260195419193e+001°)
2.87739841473406e+007	(-7.41019378910892e+001dB,2.73715482607170e+001°)
2.88403150312499e+007	(-7.41025874209637e+001dB,2.73171474565340e+001°)
2.89067988236386e+007	(-7.41032325672607e+001dB,2.72628172254653e+001°)
2.89734358769970e+007	(-7.41038733579746e+001dB,2.72085576624579e+001°)
2.90402265446283e+007	(-7.41045098209498e+001dB,2.71543688613131e+001°)
2.91071711806498e+007	(-7.41051419838806e+001dB,2.71002509146888e+001°)
2.91742701399953e+007	(-7.41057698743121e+001dB,2.70462039141022e+001°)
2.92415237784170e+007	(-7.41063935196404e+001dB,2.69922279499323e+001°)
2.93089324524868e+007	(-7.41070129471133e+001dB,2.69383231114228e+001°)
2.93764965195989e+007	(-7.41076281838306e+001dB,2.68844894866841e+001°)
2.94442163379711e+007	(-7.41082392567445e+001dB,2.68307271626963e+001°)
2.95120922666473e+007	(-7.41088461926602e+001dB,2.67770362253121e+001°)
2.95801246654989e+007	(-7.41094490182365e+001dB,2.67234167592590e+001°)
2.96483138952268e+007	(-7.41100477599860e+001dB,2.66698688481423e+001°)
2.97166603173636e+007	(-7.41106424442755e+001dB,2.66163925744477e+001°)
2.97851642942752e+007	(-7.41112330973271e+001dB,2.65629880195445e+001°)
2.98538261891629e+007	(-7.41118197452179e+001dB,2.65096552636877e+001°)
2.99226463660651e+007	(-7.41124024138810e+001dB,2.64563943860213e+001°)
2.99916251898597e+007	(-7.41129811291058e+001dB,2.64032054645813e+001°)
3.00607630262655e+007	(-7.41135559165385e+001dB,2.63500885762979e+001°)
3.01300602418443e+007	(-7.41141268016826e+001dB,2.62970437969992e+001°)
3.01995172040032e+007	(-7.41146938098994e+001dB,2.62440712014134e+001°)
3.02691342809961e+007	(-7.41152569664085e+001dB,2.61911708631723e+001°)
3.03389118419257e+007	(-7.41158162962883e+001dB,2.61383428548138e+001°)
3.04088502567458e+007	(-7.41163718244765e+001dB,2.60855872477857e+001°)
3.04789498962628e+007	(-7.41169235757704e+001dB,2.60329041124475e+001°)
3.05492111321380e+007	(-7.41174715748279e+001dB,2.59802935180744e+001°)
3.06196343368896e+007	(-7.41180158461674e+001dB,2.59277555328601e+001°)
3.06902198838944e+007	(-7.41185564141688e+001dB,2.58752902239197e+001°)
3.07609681473898e+007	(-7.41190933030736e+001dB,2.58228976572932e+001°)
3.08318795024763e+007	(-7.41196265369857e+001dB,2.57705778979479e+001°)
3.09029543251186e+007	(-7.41201561398720e+001dB,2.57183310097824e+001°)
3.09741929921484e+007	(-7.41206821355624e+001dB,2.56661570556293e+001°)
3.10455958812661e+007	(-7.41212045477508e+001dB,2.56140560972583e+001°)
3.11171633710427e+007	(-7.41217233999955e+001dB,2.55620281953799e+001°)
3.11888958409219e+007	(-7.41222387157194e+001dB,2.55100734096477e+001°)
3.12607936712220e+007	(-7.41227505182111e+001dB,2.54581917986630e+001°)
3.13328572431383e+007	(-7.41232588306249e+001dB,2.54063834199768e+001°)
3.14050869387446e+007	(-7.41237636759816e+001dB,2.53546483300936e+001°)
3.14774831409955e+007	(-7.41242650771689e+001dB,2.53029865844749e+001°)
3.15500462337286e+007	(-7.41247630569419e+001dB,2.52513982375422e+001°)
3.16227766016660e+007	(-7.41252576379238e+001dB,2.51998833426806e+001°)
3.16956746304171e+007	(-7.41257488426060e+001dB,2.51484419522416e+001°)
3.17687407064799e+007	(-7.41262366933494e+001dB,2.50970741175473e+001°)
3.18419752172434e+007	(-7.41267212123839e+001dB,2.50457798888933e+001°)
3.19153785509897e+007	(-7.41272024218098e+001dB,2.49945593155520e+001°)
3.19889510968960e+007	(-7.41276803435980e+001dB,2.49434124457763e+001°)
3.20626932450367e+007	(-7.41281549995902e+001dB,2.48923393268030e+001°)
3.21366053863851e+007	(-7.41286264115002e+001dB,2.48413400048561e+001°)
3.22106879128163e+007	(-7.41290946009135e+001dB,2.47904145251505e+001°)
3.22849412171082e+007	(-7.41295595892886e+001dB,2.47395629318951e+001°)
3.23593656929446e+007	(-7.41300213979572e+001dB,2.46887852682968e+001°)
3.24339617349167e+007	(-7.41304800481246e+001dB,2.46380815765638e+001°)
3.25087297385252e+007	(-7.41309355608704e+001dB,2.45874518979089e+001°)
3.25836701001826e+007	(-7.41313879571492e+001dB,2.45368962725533e+001°)
3.26587832172152e+007	(-7.41318372577907e+001dB,2.44864147397302e+001°)
3.27340694878654e+007	(-7.41322834835007e+001dB,2.44360073376884e+001°)
3.28095293112935e+007	(-7.41327266548612e+001dB,2.43856741036954e+001°)
3.28851630875798e+007	(-7.41331667923312e+001dB,2.43354150740418e+001°)
3.29609712177272e+007	(-7.41336039162472e+001dB,2.42852302840440e+001°)
3.30369541036629e+007	(-7.41340380468236e+001dB,2.42351197680488e+001°)
3.31131121482405e+007	(-7.41344692041535e+001dB,2.41850835594361e+001°)
3.31894457552424e+007	(-7.41348974082090e+001dB,2.41351216906234e+001°)
3.32659553293817e+007	(-7.41353226788415e+001dB,2.40852341930686e+001°)
3.33426412763047e+007	(-7.41357450357830e+001dB,2.40354210972745e+001°)
