Freq.	V(out)/V(Vin)
3.22106879128317e-002	(9.33320462523095e+001dB,9.84535277303368e+001°)
3.22849412171237e-002	(9.33124775022358e+001dB,9.84343651364289e+001°)
3.23593656929602e-002	(9.32929068132809e+001dB,9.84152447209888e+001°)
3.24339617349323e-002	(9.32733341939715e+001dB,9.83961663996767e+001°)
3.25087297385408e-002	(9.32537596527985e+001dB,9.83771300882639e+001°)
3.25836701001982e-002	(9.32341831982174e+001dB,9.83581357026329e+001°)
3.26587832172309e-002	(9.32146048386478e+001dB,9.83391831587776e+001°)
3.27340694878812e-002	(9.31950245824741e+001dB,9.83202723728036e+001°)
3.28095293113092e-002	(9.31754424380455e+001dB,9.83014032609284e+001°)
3.28851630875956e-002	(9.31558584136761e+001dB,9.82825757394820e+001°)
3.29609712177431e-002	(9.31362725176447e+001dB,9.82637897249066e+001°)
3.30369541036788e-002	(9.31166847581957e+001dB,9.82450451337573e+001°)
3.31131121482564e-002	(9.30970951435385e+001dB,9.82263418827021e+001°)
3.31894457552583e-002	(9.30775036818480e+001dB,9.82076798885223e+001°)
3.32659553293977e-002	(9.30579103812644e+001dB,9.81890590681126e+001°)
3.33426412763208e-002	(9.30383152498941e+001dB,9.81704793384814e+001°)
3.34195040026087e-002	(9.30187182958087e+001dB,9.81519406167512e+001°)
3.34965439157800e-002	(9.29991195270462e+001dB,9.81334428201583e+001°)
3.35737614242927e-002	(9.29795189516105e+001dB,9.81149858660536e+001°)
3.36511569375463e-002	(9.29599165774715e+001dB,9.80965696719027e+001°)
3.37287308658841e-002	(9.29403124125659e+001dB,9.80781941552858e+001°)
3.38064836205954e-002	(9.29207064647963e+001dB,9.80598592338982e+001°)
3.38844156139175e-002	(9.29010987420322e+001dB,9.80415648255505e+001°)
3.39625272590380e-002	(9.28814892521098e+001dB,9.80233108481688e+001°)
3.40408189700973e-002	(9.28618780028320e+001dB,9.80050972197946e+001°)
3.41192911621900e-002	(9.28422650019689e+001dB,9.79869238585856e+001°)
3.41979442513681e-002	(9.28226502572574e+001dB,9.79687906828151e+001°)
3.42767786546422e-002	(9.28030337764018e+001dB,9.79506976108732e+001°)
3.43557947899846e-002	(9.27834155670737e+001dB,9.79326445612659e+001°)
3.44349930763310e-002	(9.27637956369123e+001dB,9.79146314526162e+001°)
3.45143739335828e-002	(9.27441739935241e+001dB,9.78966582036638e+001°)
3.45939377826093e-002	(9.27245506444835e+001dB,9.78787247332652e+001°)
3.46736850452503e-002	(9.27049255973329e+001dB,9.78608309603944e+001°)
3.47536161443177e-002	(9.26852988595824e+001dB,9.78429768041424e+001°)
3.48337315035983e-002	(9.26656704387102e+001dB,9.78251621837180e+001°)
3.49140315478557e-002	(9.26460403421631e+001dB,9.78073870184474e+001°)
3.49945167028328e-002	(9.26264085773557e+001dB,9.77896512277750e+001°)
3.50751873952539e-002	(9.26067751516715e+001dB,9.77719547312629e+001°)
3.51560440528269e-002	(9.25871400724623e+001dB,9.77542974485915e+001°)
3.52370871042458e-002	(9.25675033470488e+001dB,9.77366792995595e+001°)
3.53183169791928e-002	(9.25478649827205e+001dB,9.77191002040841e+001°)
3.53997341083405e-002	(9.25282249867358e+001dB,9.77015600822011e+001°)
3.54813389233546e-002	(9.25085833663221e+001dB,9.76840588540651e+001°)
3.55631318568956e-002	(9.24889401286762e+001dB,9.76665964399496e+001°)
3.56451133426215e-002	(9.24692952809640e+001dB,9.76491727602473e+001°)
3.57272838151899e-002	(9.24496488303210e+001dB,9.76317877354699e+001°)
3.58096437102606e-002	(9.24300007838522e+001dB,9.76144412862485e+001°)
3.58921934644975e-002	(9.24103511486323e+001dB,9.75971333333337e+001°)
3.59749335155712e-002	(9.23906999317056e+001dB,9.75798637975958e+001°)
3.60578643021612e-002	(9.23710471400867e+001dB,9.75626326000248e+001°)
3.61409862639583e-002	(9.23513927807598e+001dB,9.75454396617303e+001°)
3.62242998416668e-002	(9.23317368606795e+001dB,9.75282849039423e+001°)
3.63078054770071e-002	(9.23120793867707e+001dB,9.75111682480105e+001°)
3.63915036127177e-002	(9.22924203659286e+001dB,9.74940896154052e+001°)
3.64753946925577e-002	(9.22727598050188e+001dB,9.74770489277167e+001°)
3.65594791613094e-002	(9.22530977108777e+001dB,9.74600461066560e+001°)
3.66437574647802e-002	(9.22334340903123e+001dB,9.74430810740544e+001°)
3.67282300498054e-002	(9.22137689501005e+001dB,9.74261537518642e+001°)
3.68128973642500e-002	(9.21941022969911e+001dB,9.74092640621581e+001°)
3.68977598570119e-002	(9.21744341377042e+001dB,9.73924119271298e+001°)
3.69828179780235e-002	(9.21547644789308e+001dB,9.73755972690942e+001°)
3.70680721782545e-002	(9.21350933273333e+001dB,9.73588200104870e+001°)
3.71535229097141e-002	(9.21154206895457e+001dB,9.73420800738649e+001°)
3.72391706254537e-002	(9.20957465721732e+001dB,9.73253773819063e+001°)
3.73250157795689e-002	(9.20760709817930e+001dB,9.73087118574107e+001°)
3.74110588272022e-002	(9.20563939249537e+001dB,9.72920834232988e+001°)
3.74973002245452e-002	(9.20367154081761e+001dB,9.72754920026132e+001°)
3.75837404288412e-002	(9.20170354379528e+001dB,9.72589375185179e+001°)
3.76703798983877e-002	(9.19973540207486e+001dB,9.72424198942985e+001°)
3.77572190925384e-002	(9.19776711630003e+001dB,9.72259390533624e+001°)
3.78442584717061e-002	(9.19579868711173e+001dB,9.72094949192389e+001°)
3.79314984973650e-002	(9.19383011514812e+001dB,9.71930874155790e+001°)
3.80189396320529e-002	(9.19186140104462e+001dB,9.71767164661559e+001°)
3.81065823393741e-002	(9.18989254543393e+001dB,9.71603819948647e+001°)
3.81944270840014e-002	(9.18792354894600e+001dB,9.71440839257224e+001°)
3.82824743316790e-002	(9.18595441220808e+001dB,9.71278221828686e+001°)
3.83707245492246e-002	(9.18398513584472e+001dB,9.71115966905646e+001°)
3.84591782045321e-002	(9.18201572047778e+001dB,9.70954073731943e+001°)
3.85478357665739e-002	(9.18004616672643e+001dB,9.70792541552639e+001°)
3.86366977054036e-002	(9.17807647520716e+001dB,9.70631369614018e+001°)
3.87257644921584e-002	(9.17610664653384e+001dB,9.70470557163591e+001°)
3.88150365990615e-002	(9.17413668131764e+001dB,9.70310103450091e+001°)
3.89045144994247e-002	(9.17216658016713e+001dB,9.70150007723478e+001°)
3.89941986676510e-002	(9.17019634368824e+001dB,9.69990269234937e+001°)
3.90840895792368e-002	(9.16822597248427e+001dB,9.69830887236880e+001°)
3.91741877107749e-002	(9.16625546715594e+001dB,9.69671860982944e+001°)
3.92644935399566e-002	(9.16428482830136e+001dB,9.69513189727995e+001°)
3.93550075455744e-002	(9.16231405651604e+001dB,9.69354872728123e+001°)
3.94457302075244e-002	(9.16034315239294e+001dB,9.69196909240650e+001°)
3.95366620068094e-002	(9.15837211652245e+001dB,9.69039298524123e+001°)
3.96278034255405e-002	(9.15640094949239e+001dB,9.68882039838317e+001°)
3.97191549469406e-002	(9.15442965188806e+001dB,9.68725132444238e+001°)
3.98107170553463e-002	(9.15245822429220e+001dB,9.68568575604118e+001°)
3.99024902362108e-002	(9.15048666728504e+001dB,9.68412368581419e+001°)
3.99944749761063e-002	(9.14851498144430e+001dB,9.68256510640835e+001°)
4.00866717627268e-002	(9.14654316734520e+001dB,9.68101001048284e+001°)
4.01790810848905e-002	(9.14457122556045e+001dB,9.67945839070919e+001°)
4.02717034325424e-002	(9.14259915666030e+001dB,9.67791023977120e+001°)
4.03645392967570e-002	(9.14062696121251e+001dB,9.67636555036496e+001°)
4.04575891697408e-002	(9.13865463978238e+001dB,9.67482431519889e+001°)
4.05508535448349e-002	(9.13668219293277e+001dB,9.67328652699370e+001°)
4.06443329165177e-002	(9.13470962122407e+001dB,9.67175217848238e+001°)
4.07380277804077e-002	(9.13273692521428e+001dB,9.67022126241027e+001°)
4.08319386332657e-002	(9.13076410545893e+001dB,9.66869377153497e+001°)
4.09260659729975e-002	(9.12879116251117e+001dB,9.66716969862640e+001°)
4.10204102986571e-002	(9.12681809692174e+001dB,9.66564903646680e+001°)
4.11149721104486e-002	(9.12484490923899e+001dB,9.66413177785068e+001°)
4.12097519097294e-002	(9.12287160000886e+001dB,9.66261791558490e+001°)
4.13047501990125e-002	(9.12089816977496e+001dB,9.66110744248857e+001°)
4.13999674819694e-002	(9.11892461907849e+001dB,9.65960035139316e+001°)
4.14954042634327e-002	(9.11695094845834e+001dB,9.65809663514240e+001°)
4.15910610493986e-002	(9.11497715845102e+001dB,9.65659628659233e+001°)
4.16869383470299e-002	(9.11300324959073e+001dB,9.65509929861130e+001°)
4.17830366646585e-002	(9.11102922240932e+001dB,9.65360566407996e+001°)
4.18793565117882e-002	(9.10905507743635e+001dB,9.65211537589126e+001°)
4.19758983990971e-002	(9.10708081519906e+001dB,9.65062842695042e+001°)
4.20726628384407e-002	(9.10510643622239e+001dB,9.64914481017500e+001°)
4.21696503428545e-002	(9.10313194102900e+001dB,9.64766451849480e+001°)
4.22668614265566e-002	(9.10115733013927e+001dB,9.64618754485195e+001°)
4.23642966049504e-002	(9.09918260407131e+001dB,9.64471388220086e+001°)
4.24619563946276e-002	(9.09720776334097e+001dB,9.64324352350821e+001°)
4.25598413133706e-002	(9.09523280846185e+001dB,9.64177646175299e+001°)
4.26579518801555e-002	(9.09325773994531e+001dB,9.64031268992644e+001°)
4.27562886151549e-002	(9.09128255830048e+001dB,9.63885220103211e+001°)
4.28548520397402e-002	(9.08930726403427e+001dB,9.63739498808579e+001°)
4.29536426764849e-002	(9.08733185765136e+001dB,9.63594104411557e+001°)
4.30526610491673e-002	(9.08535633965425e+001dB,9.63449036216179e+001°)
4.31519076827727e-002	(9.08338071054324e+001dB,9.63304293527708e+001°)
4.32513831034970e-002	(9.08140497081642e+001dB,9.63159875652630e+001°)
4.33510878387491e-002	(9.07942912096973e+001dB,9.63015781898658e+001°)
4.34510224171533e-002	(9.07745316149694e+001dB,9.62872011574731e+001°)
4.35511873685530e-002	(9.07547709288964e+001dB,9.62728563991013e+001°)
4.36515832240127e-002	(9.07350091563730e+001dB,9.62585438458891e+001°)
4.37522105158213e-002	(9.07152463022722e+001dB,9.62442634290977e+001°)
4.38530697774947e-002	(9.06954823714460e+001dB,9.62300150801107e+001°)
4.39541615437785e-002	(9.06757173687247e+001dB,9.62157987304341e+001°)
4.40554863506514e-002	(9.06559512989180e+001dB,9.62016143116958e+001°)
4.41570447353273e-002	(9.06361841668141e+001dB,9.61874617556464e+001°)
4.42588372362587e-002	(9.06164159771806e+001dB,9.61733409941584e+001°)
4.43608643931393e-002	(9.05966467347638e+001dB,9.61592519592264e+001°)
4.44631267469069e-002	(9.05768764442895e+001dB,9.61451945829672e+001°)
4.45656248397463e-002	(9.05571051104629e+001dB,9.61311687976194e+001°)
4.46683592150923e-002	(9.05373327379681e+001dB,9.61171745355439e+001°)
4.47713304176322e-002	(9.05175593314692e+001dB,9.61032117292232e+001°)
4.48745389933092e-002	(9.04977848956095e+001dB,9.60892803112617e+001°)
4.49779854893248e-002	(9.04780094350121e+001dB,9.60753802143857e+001°)
4.50816704541420e-002	(9.04582329542797e+001dB,9.60615113714430e+001°)
4.51855944374882e-002	(9.04384554579948e+001dB,9.60476737154033e+001°)
4.52897579903580e-002	(9.04186769507201e+001dB,9.60338671793578e+001°)
4.53941616650162e-002	(9.03988974369978e+001dB,9.60200916965191e+001°)
4.54988060150008e-002	(9.03791169213504e+001dB,9.60063472002214e+001°)
4.56036915951255e-002	(9.03593354082806e+001dB,9.59926336239204e+001°)
4.57088189614834e-002	(9.03395529022712e+001dB,9.59789509011928e+001°)
4.58141886714492e-002	(9.03197694077853e+001dB,9.59652989657369e+001°)
4.59198012836827e-002	(9.02999849292665e+001dB,9.59516777513720e+001°)
4.60256573581314e-002	(9.02801994711387e+001dB,9.59380871920386e+001°)
4.61317574560338e-002	(9.02604130378066e+001dB,9.59245272217981e+001°)
4.62381021399218e-002	(9.02406256336552e+001dB,9.59109977748330e+001°)
4.63446919736246e-002	(9.02208372630506e+001dB,9.58974987854466e+001°)
4.64515275222707e-002	(9.02010479303393e+001dB,9.58840301880633e+001°)
4.65586093522917e-002	(9.01812576398490e+001dB,9.58705919172277e+001°)
4.66659380314246e-002	(9.01614663958880e+001dB,9.58571839076056e+001°)
4.67735141287156e-002	(9.01416742027462e+001dB,9.58438060939830e+001°)
4.68813382145223e-002	(9.01218810646939e+001dB,9.58304584112667e+001°)
4.69894108605173e-002	(9.01020869859833e+001dB,9.58171407944837e+001°)
4.70977326396910e-002	(9.00822919708473e+001dB,9.58038531787813e+001°)
4.72063041263548e-002	(9.00624960235004e+001dB,9.57905954994273e+001°)
4.73151258961437e-002	(9.00426991481386e+001dB,9.57773676918094e+001°)
4.74241985260201e-002	(9.00229013489394e+001dB,9.57641696914355e+001°)
4.75335225942762e-002	(9.00031026300616e+001dB,9.57510014339336e+001°)
4.76430986805372e-002	(8.99833029956461e+001dB,9.57378628550513e+001°)
4.77529273657647e-002	(8.99635024498152e+001dB,9.57247538906564e+001°)
4.78630092322595e-002	(8.99437009966731e+001dB,9.57116744767361e+001°)
4.79733448636645e-002	(8.99238986403060e+001dB,9.56986245493973e+001°)
4.80839348449685e-002	(8.99040953847820e+001dB,9.56856040448667e+001°)
4.81947797625083e-002	(8.98842912341512e+001dB,9.56726128994900e+001°)
4.83058802039728e-002	(8.98644861924460e+001dB,9.56596510497326e+001°)
4.84172367584055e-002	(8.98446802636808e+001dB,9.56467184321790e+001°)
4.85288500162077e-002	(8.98248734518524e+001dB,9.56338149835331e+001°)
4.86407205691417e-002	(8.98050657609397e+001dB,9.56209406406174e+001°)
4.87528490103342e-002	(8.97852571949045e+001dB,9.56080953403739e+001°)
4.88652359342789e-002	(8.97654477576907e+001dB,9.55952790198630e+001°)
4.89778819368401e-002	(8.97456374532248e+001dB,9.55824916162642e+001°)
4.90907876152558e-002	(8.97258262854163e+001dB,9.55697330668755e+001°)
4.92039535681406e-002	(8.97060142581569e+001dB,9.55570033091135e+001°)
4.93173803954890e-002	(8.96862013753215e+001dB,9.55443022805133e+001°)
4.94310686986790e-002	(8.96663876407677e+001dB,9.55316299187283e+001°)
4.95450190804744e-002	(8.96465730583360e+001dB,9.55189861615303e+001°)
4.96592321450290e-002	(8.96267576318501e+001dB,9.55063709468090e+001°)
4.97737084978890e-002	(8.96069413651165e+001dB,9.54937842125724e+001°)
4.98884487459966e-002	(8.95871242619252e+001dB,9.54812258969463e+001°)
5.00034534976932e-002	(8.95673063260491e+001dB,9.54686959381743e+001°)
5.01187233627226e-002	(8.95474875612446e+001dB,9.54561942746179e+001°)
5.02342589522341e-002	(8.95276679712514e+001dB,9.54437208447560e+001°)
5.03500608787858e-002	(8.95078475597927e+001dB,9.54312755871851e+001°)
5.04661297563481e-002	(8.94880263305751e+001dB,9.54188584406192e+001°)
5.05824662003067e-002	(8.94682042872888e+001dB,9.54064693438893e+001°)
5.06990708274657e-002	(8.94483814336078e+001dB,9.53941082359439e+001°)
5.08159442560513e-002	(8.94285577731896e+001dB,9.53817750558484e+001°)
5.09330871057148e-002	(8.94087333096757e+001dB,9.53694697427851e+001°)
5.10504999975359e-002	(8.93889080466914e+001dB,9.53571922360531e+001°)
5.11681835540260e-002	(8.93690819878458e+001dB,9.53449424750685e+001°)
5.12861383991317e-002	(8.93492551367321e+001dB,9.53327203993636e+001°)
5.14043651582378e-002	(8.93294274969275e+001dB,9.53205259485874e+001°)
5.15228644581708e-002	(8.93095990719936e+001dB,9.53083590625054e+001°)
5.16416369272023e-002	(8.92897698654758e+001dB,9.52962196809989e+001°)
5.17606831950519e-002	(8.92699398809039e+001dB,9.52841077440659e+001°)
5.18800038928913e-002	(8.92501091217923e+001dB,9.52720231918200e+001°)
5.19995996533467e-002	(8.92302775916395e+001dB,9.52599659644907e+001°)
5.21194711105032e-002	(8.92104452939286e+001dB,9.52479360024235e+001°)
5.22396188999071e-002	(8.91906122321271e+001dB,9.52359332460793e+001°)
5.23600436585701e-002	(8.91707784096873e+001dB,9.52239576360348e+001°)
5.24807460249723e-002	(8.91509438300460e+001dB,9.52120091129818e+001°)
5.26017266390657e-002	(8.91311084966249e+001dB,9.52000876177276e+001°)
5.27229861422773e-002	(8.91112724128303e+001dB,9.51881930911945e+001°)
5.28445251775131e-002	(8.90914355820535e+001dB,9.51763254744199e+001°)
5.29663443891608e-002	(8.90715980076707e+001dB,9.51644847085561e+001°)
5.30884444230938e-002	(8.90517596930431e+001dB,9.51526707348702e+001°)
5.32108259266744e-002	(8.90319206415170e+001dB,9.51408834947439e+001°)
5.33334895487571e-002	(8.90120808564237e+001dB,9.51291229296735e+001°)
5.34564359396921e-002	(8.89922403410797e+001dB,9.51173889812695e+001°)
5.35796657513291e-002	(8.89723990987870e+001dB,9.51056815912570e+001°)
5.37031796370202e-002	(8.89525571328325e+001dB,9.50940007014748e+001°)
5.38269782516237e-002	(8.89327144464889e+001dB,9.50823462538761e+001°)
5.39510622515077e-002	(8.89128710430140e+001dB,9.50707181905278e+001°)
5.40754322945530e-002	(8.88930269256512e+001dB,9.50591164536106e+001°)
5.42000890401573e-002	(8.88731820976297e+001dB,9.50475409854187e+001°)
5.43250331492382e-002	(8.88533365621639e+001dB,9.50359917283599e+001°)
5.44502652842370e-002	(8.88334903224543e+001dB,9.50244686249554e+001°)
5.45757861091219e-002	(8.88136433816869e+001dB,9.50129716178394e+001°)
5.47015962893920e-002	(8.87937957430335e+001dB,9.50015006497594e+001°)
5.48276964920802e-002	(8.87739474096520e+001dB,9.49900556635758e+001°)
5.49540873857572e-002	(8.87540983846860e+001dB,9.49786366022617e+001°)
5.50807696405351e-002	(8.87342486712651e+001dB,9.49672434089030e+001°)
5.52077439280705e-002	(8.87143982725052e+001dB,9.49558760266982e+001°)
5.53350109215684e-002	(8.86945471915080e+001dB,9.49445343989579e+001°)
5.54625712957858e-002	(8.86746954313616e+001dB,9.49332184691055e+001°)
5.55904257270351e-002	(8.86548429951403e+001dB,9.49219281806759e+001°)
5.57185748931877e-002	(8.86349898859045e+001dB,9.49106634773166e+001°)
5.58470194736777e-002	(8.86151361067012e+001dB,9.48994243027866e+001°)
5.59757601495057e-002	(8.85952816605637e+001dB,9.48882106009567e+001°)
5.61047976032417e-002	(8.85754265505118e+001dB,9.48770223158092e+001°)
5.62341325190295e-002	(8.85555707795518e+001dB,9.48658593914381e+001°)
5.63637655825901e-002	(8.85357143506766e+001dB,9.48547217720484e+001°)
5.64936974812248e-002	(8.85158572668657e+001dB,9.48436094019565e+001°)
5.66239289038199e-002	(8.84959995310854e+001dB,9.48325222255897e+001°)
5.67544605408493e-002	(8.84761411462887e+001dB,9.48214601874862e+001°)
5.68852930843787e-002	(8.84562821154154e+001dB,9.48104232322950e+001°)
5.70164272280693e-002	(8.84364224413922e+001dB,9.47994113047755e+001°)
5.71478636671812e-002	(8.84165621271328e+001dB,9.47884243497979e+001°)
5.72796030985774e-002	(8.83967011755378e+001dB,9.47774623123424e+001°)
5.74116462207273e-002	(8.83768395894948e+001dB,9.47665251374994e+001°)
5.75439937337102e-002	(8.83569773718786e+001dB,9.47556127704697e+001°)
5.76766463392195e-002	(8.83371145255512e+001dB,9.47447251565634e+001°)
5.78096047405663e-002	(8.83172510533616e+001dB,9.47338622412007e+001°)
5.79428696426825e-002	(8.82973869581463e+001dB,9.47230239699114e+001°)
5.80764417521256e-002	(8.82775222427290e+001dB,9.47122102883347e+001°)
5.82103217770815e-002	(8.82576569099208e+001dB,9.47014211422190e+001°)
