Freq.	V(n001)	V(n002)	I(C1)	I(R1)	I(V1)
1.96788628970639e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.59351642093054e+001dB,-8.08118636198722e+001°)	(-3.40915668421451e+001dB,9.18813638012785e+000°)	(-3.40915668421451e+001dB,-1.70811863619872e+002°)	(-3.40915668421451e+001dB,-1.70811863619872e+002°)
1.97242273611440e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.59546554183320e+001dB,-8.08326365288378e+001°)	(-3.40910580511717e+001dB,9.16736347116223e+000°)	(-3.40910580511717e+001dB,-1.70832636528838e+002°)	(-3.40910580511717e+001dB,-1.70832636528838e+002°)
1.97696964011140e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.59741489058374e+001dB,-8.08533640841624e+001°)	(-3.40905515386771e+001dB,9.14663591583763e+000°)	(-3.40905515386771e+001dB,-1.70853364084162e+002°)	(-3.40905515386771e+001dB,-1.70853364084162e+002°)
1.98152702580464e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.59936446618820e+001dB,-8.08740463740398e+001°)	(-3.40900472947217e+001dB,9.12595362596020e+000°)	(-3.40900472947217e+001dB,-1.70874046374040e+002°)	(-3.40900472947217e+001dB,-1.70874046374040e+002°)
1.98609491735691e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.60131426765674e+001dB,-8.08946834865658e+001°)	(-3.40895453094071e+001dB,9.10531651343419e+000°)	(-3.40895453094071e+001dB,-1.70894683486566e+002°)	(-3.40895453094071e+001dB,-1.70894683486566e+002°)
1.99067333898673e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.60326429400357e+001dB,-8.09152755097376e+001°)	(-3.40890455728754e+001dB,9.08472449026242e+000°)	(-3.40890455728754e+001dB,-1.70915275509738e+002°)	(-3.40890455728754e+001dB,-1.70915275509738e+002°)
1.99526231496842e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.60521454424699e+001dB,-8.09358225314533e+001°)	(-3.40885480753097e+001dB,9.06417746854668e+000°)	(-3.40885480753097e+001dB,-1.70935822531453e+002°)	(-3.40885480753097e+001dB,-1.70935822531453e+002°)
1.99986186963228e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.60716501740937e+001dB,-8.09563246395118e+001°)	(-3.40880528069334e+001dB,9.04367536048815e+000°)	(-3.40880528069334e+001dB,-1.70956324639512e+002°)	(-3.40880528069334e+001dB,-1.70956324639512e+002°)
2.00447202736470e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.60911571251710e+001dB,-8.09767819216122e+001°)	(-3.40875597580107e+001dB,9.02321807838782e+000°)	(-3.40875597580107e+001dB,-1.70976781921612e+002°)	(-3.40875597580107e+001dB,-1.70976781921612e+002°)
2.00909281260826e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.61106662860060e+001dB,-8.09971944653531e+001°)	(-3.40870689188457e+001dB,9.00280553464687e+000°)	(-3.40870689188457e+001dB,-1.70997194465353e+002°)	(-3.40870689188457e+001dB,-1.70997194465353e+002°)
2.01372424986192e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.61301776469431e+001dB,-8.10175623582329e+001°)	(-3.40865802797828e+001dB,8.98243764176714e+000°)	(-3.40865802797828e+001dB,-1.71017562358233e+002°)	(-3.40865802797828e+001dB,-1.71017562358233e+002°)
2.01836636368109e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.61496911983665e+001dB,-8.10378856876486e+001°)	(-3.40860938312062e+001dB,8.96211431235145e+000°)	(-3.40860938312062e+001dB,-1.71037885687649e+002°)	(-3.40860938312062e+001dB,-1.71037885687649e+002°)
2.02301917867780e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.61692069307004e+001dB,-8.10581645408960e+001°)	(-3.40856095635401e+001dB,8.94183545910402e+000°)	(-3.40856095635401e+001dB,-1.71058164540896e+002°)	(-3.40856095635401e+001dB,-1.71058164540896e+002°)
2.02768271952081e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.61887248344086e+001dB,-8.10783990051691e+001°)	(-3.40851274672483e+001dB,8.92160099483092e+000°)	(-3.40851274672483e+001dB,-1.71078399005169e+002°)	(-3.40851274672483e+001dB,-1.71078399005169e+002°)
2.03235701093575e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.62082448999945e+001dB,-8.10985891675597e+001°)	(-3.40846475328342e+001dB,8.90141083244036e+000°)	(-3.40846475328342e+001dB,-1.71098589167560e+002°)	(-3.40846475328342e+001dB,-1.71098589167560e+002°)
2.03704207770525e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.62277671180009e+001dB,-8.11187351150569e+001°)	(-3.40841697508406e+001dB,8.88126488494311e+000°)	(-3.40841697508406e+001dB,-1.71118735115057e+002°)	(-3.40841697508406e+001dB,-1.71118735115057e+002°)
2.04173794466906e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.62472914790096e+001dB,-8.11388369345471e+001°)	(-3.40836941118493e+001dB,8.86116306545293e+000°)	(-3.40836941118493e+001dB,-1.71138836934547e+002°)	(-3.40836941118493e+001dB,-1.71138836934547e+002°)
2.04644463672420e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.62668179736419e+001dB,-8.11588947128132e+001°)	(-3.40832206064816e+001dB,8.84110528718685e+000°)	(-3.40832206064816e+001dB,-1.71158894712813e+002°)	(-3.40832206064816e+001dB,-1.71158894712813e+002°)
2.05116217882509e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.62863465925578e+001dB,-8.11789085365344e+001°)	(-3.40827492253975e+001dB,8.82109146346558e+000°)	(-3.40827492253975e+001dB,-1.71178908536534e+002°)	(-3.40827492253975e+001dB,-1.71178908536534e+002°)
2.05589059598366e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.63058773264561e+001dB,-8.11988784922861e+001°)	(-3.40822799592958e+001dB,8.80112150771390e+000°)	(-3.40822799592958e+001dB,-1.71198878492286e+002°)	(-3.40822799592958e+001dB,-1.71198878492286e+002°)
2.06062991326952e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.63254101660744e+001dB,-8.12188046665390e+001°)	(-3.40818127989141e+001dB,8.78119533346098e+000°)	(-3.40818127989141e+001dB,-1.71218804666539e+002°)	(-3.40818127989141e+001dB,-1.71218804666539e+002°)
2.06538015581005e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.63449451021888e+001dB,-8.12386871456593e+001°)	(-3.40813477350285e+001dB,8.76131285434075e+000°)	(-3.40813477350285e+001dB,-1.71238687145659e+002°)	(-3.40813477350285e+001dB,-1.71238687145659e+002°)
2.07014134879056e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.63644821256138e+001dB,-8.12585260159078e+001°)	(-3.40808847584535e+001dB,8.74147398409223e+000°)	(-3.40808847584535e+001dB,-1.71258526015908e+002°)	(-3.40808847584535e+001dB,-1.71258526015908e+002°)
2.07491351745443e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.63840212272020e+001dB,-8.12783213634401e+001°)	(-3.40804238600417e+001dB,8.72167863655992e+000°)	(-3.40804238600417e+001dB,-1.71278321363440e+002°)	(-3.40804238600417e+001dB,-1.71278321363440e+002°)
2.07969668710321e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.64035623978443e+001dB,-8.12980732743059e+001°)	(-3.40799650306840e+001dB,8.70192672569410e+000°)	(-3.40799650306840e+001dB,-1.71298073274306e+002°)	(-3.40799650306840e+001dB,-1.71298073274306e+002°)
2.08449088309680e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.64231056284695e+001dB,-8.13177818344488e+001°)	(-3.40795082613092e+001dB,8.68221816555118e+000°)	(-3.40795082613092e+001dB,-1.71317781834449e+002°)	(-3.40795082613092e+001dB,-1.71317781834449e+002°)
2.08929613085355e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.64426509100442e+001dB,-8.13374471297060e+001°)	(-3.40790535428839e+001dB,8.66255287029404e+000°)	(-3.40790535428839e+001dB,-1.71337447129706e+002°)	(-3.40790535428839e+001dB,-1.71337447129706e+002°)
2.09411245585041e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.64621982335726e+001dB,-8.13570692458076e+001°)	(-3.40786008664123e+001dB,8.64293075419237e+000°)	(-3.40786008664123e+001dB,-1.71357069245808e+002°)	(-3.40786008664123e+001dB,-1.71357069245808e+002°)
2.09893988362304e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.64817475900967e+001dB,-8.13766482683771e+001°)	(-3.40781502229364e+001dB,8.62335173162295e+000°)	(-3.40781502229364e+001dB,-1.71376648268377e+002°)	(-3.40781502229364e+001dB,-1.71376648268377e+002°)
2.10377843976599e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.65012989706957e+001dB,-8.13961842829300e+001°)	(-3.40777016035354e+001dB,8.60381571707002e+000°)	(-3.40777016035354e+001dB,-1.71396184282930e+002°)	(-3.40777016035354e+001dB,-1.71396184282930e+002°)
2.10862814993280e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.65208523664860e+001dB,-8.14156773748744e+001°)	(-3.40772549993257e+001dB,8.58432262512557e+000°)	(-3.40772549993257e+001dB,-1.71415677374874e+002°)	(-3.40772549993257e+001dB,-1.71415677374874e+002°)
2.11348903983615e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.65404077686214e+001dB,-8.14351276295103e+001°)	(-3.40768104014611e+001dB,8.56487237048967e+000°)	(-3.40768104014611e+001dB,-1.71435127629510e+002°)	(-3.40768104014611e+001dB,-1.71435127629510e+002°)
2.11836113524801e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.65599651682924e+001dB,-8.14545351320292e+001°)	(-3.40763678011321e+001dB,8.54546486797076e+000°)	(-3.40763678011321e+001dB,-1.71454535132029e+002°)	(-3.40763678011321e+001dB,-1.71454535132029e+002°)
2.12324446199973e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.65795245567265e+001dB,-8.14738999675140e+001°)	(-3.40759271895663e+001dB,8.52610003248597e+000°)	(-3.40759271895663e+001dB,-1.71473899967514e+002°)	(-3.40759271895663e+001dB,-1.71473899967514e+002°)
2.12813904598222e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.65990859251880e+001dB,-8.14932222209386e+001°)	(-3.40754885580277e+001dB,8.50677777906140e+000°)	(-3.40754885580277e+001dB,-1.71493222220939e+002°)	(-3.40754885580277e+001dB,-1.71493222220939e+002°)
2.13304491314608e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.66186492649776e+001dB,-8.15125019771675e+001°)	(-3.40750518978173e+001dB,8.48749802283246e+000°)	(-3.40750518978173e+001dB,-1.71512501977168e+002°)	(-3.40750518978173e+001dB,-1.71512501977168e+002°)
2.13796208950173e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.66382145674324e+001dB,-8.15317393209559e+001°)	(-3.40746172002721e+001dB,8.46826067904411e+000°)	(-3.40746172002721e+001dB,-1.71531739320956e+002°)	(-3.40746172002721e+001dB,-1.71531739320956e+002°)
2.14289060111956e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.66577818239261e+001dB,-8.15509343369488e+001°)	(-3.40741844567658e+001dB,8.44906566305118e+000°)	(-3.40741844567658e+001dB,-1.71550934336949e+002°)	(-3.40741844567658e+001dB,-1.71550934336949e+002°)
2.14783047413003e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.66773510258682e+001dB,-8.15700871096814e+001°)	(-3.40737536587079e+001dB,8.42991289031865e+000°)	(-3.40737536587079e+001dB,-1.71570087109681e+002°)	(-3.40737536587079e+001dB,-1.71570087109681e+002°)
2.15278173472387e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.66969221647044e+001dB,-8.15891977235781e+001°)	(-3.40733247975442e+001dB,8.41080227642193e+000°)	(-3.40733247975442e+001dB,-1.71589197723578e+002°)	(-3.40733247975442e+001dB,-1.71589197723578e+002°)
2.15774440915216e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.67164952319165e+001dB,-8.16082662629529e+001°)	(-3.40728978647562e+001dB,8.39173373704715e+000°)	(-3.40728978647562e+001dB,-1.71608266262953e+002°)	(-3.40728978647562e+001dB,-1.71608266262953e+002°)
2.16271852372652e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.67360702190216e+001dB,-8.16272928120086e+001°)	(-3.40724728518613e+001dB,8.37270718799139e+000°)	(-3.40724728518613e+001dB,-1.71627292812009e+002°)	(-3.40724728518613e+001dB,-1.71627292812009e+002°)
2.16770410481919e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.67556471175729e+001dB,-8.16462774548370e+001°)	(-3.40720497504126e+001dB,8.35372254516302e+000°)	(-3.40720497504126e+001dB,-1.71646277454837e+002°)	(-3.40720497504126e+001dB,-1.71646277454837e+002°)
2.17270117886324e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.67752259191586e+001dB,-8.16652202754181e+001°)	(-3.40716285519984e+001dB,8.33477972458190e+000°)	(-3.40716285519984e+001dB,-1.71665220275418e+002°)	(-3.40716285519984e+001dB,-1.71665220275418e+002°)
2.17770977235265e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.67948066154028e+001dB,-8.16841213576203e+001°)	(-3.40712092482425e+001dB,8.31587864237968e+000°)	(-3.40712092482425e+001dB,-1.71684121357620e+002°)	(-3.40712092482425e+001dB,-1.71684121357620e+002°)
2.18272991184249e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.68143891979644e+001dB,-8.17029807852000e+001°)	(-3.40707918308041e+001dB,8.29701921480005e+000°)	(-3.40707918308041e+001dB,-1.71702980785200e+002°)	(-3.40707918308041e+001dB,-1.71702980785200e+002°)
2.18776162394904e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.68339736585375e+001dB,-8.17217986418010e+001°)	(-3.40703762913773e+001dB,8.27820135819900e+000°)	(-3.40703762913773e+001dB,-1.71721798641801e+002°)	(-3.40703762913773e+001dB,-1.71721798641801e+002°)
2.19280493534994e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.68535599888513e+001dB,-8.17405750109550e+001°)	(-3.40699626216910e+001dB,8.25942498904505e+000°)	(-3.40699626216910e+001dB,-1.71740575010955e+002°)	(-3.40699626216910e+001dB,-1.71740575010955e+002°)
2.19785987278431e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.68731481806696e+001dB,-8.17593099760805e+001°)	(-3.40695508135094e+001dB,8.24069002391952e+000°)	(-3.40695508135094e+001dB,-1.71759309976080e+002°)	(-3.40695508135094e+001dB,-1.71759309976080e+002°)
2.20292646305294e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.68927382257911e+001dB,-8.17780036204832e+001°)	(-3.40691408586309e+001dB,8.22199637951678e+000°)	(-3.40691408586309e+001dB,-1.71778003620483e+002°)	(-3.40691408586309e+001dB,-1.71778003620483e+002°)
2.20800473301838e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.69123301160489e+001dB,-8.17966560273555e+001°)	(-3.40687327488886e+001dB,8.20334397264446e+000°)	(-3.40687327488886e+001dB,-1.71796656027356e+002°)	(-3.40687327488886e+001dB,-1.71796656027356e+002°)
2.21309470960512e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.69319238433106e+001dB,-8.18152672797763e+001°)	(-3.40683264761503e+001dB,8.18473272022373e+000°)	(-3.40683264761503e+001dB,-1.71815267279776e+002°)	(-3.40683264761503e+001dB,-1.71815267279776e+002°)
2.21819641979970e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.69515193994781e+001dB,-8.18338374607105e+001°)	(-3.40679220323178e+001dB,8.16616253928948e+000°)	(-3.40679220323178e+001dB,-1.71833837460711e+002°)	(-3.40679220323178e+001dB,-1.71833837460711e+002°)
2.22330989065088e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.69711167764874e+001dB,-8.18523666530094e+001°)	(-3.40675194093271e+001dB,8.14763334699060e+000°)	(-3.40675194093271e+001dB,-1.71852366653009e+002°)	(-3.40675194093271e+001dB,-1.71852366653009e+002°)
2.22843514926978e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.69907159663086e+001dB,-8.18708549394098e+001°)	(-3.40671185991483e+001dB,8.12914506059019e+000°)	(-3.40671185991483e+001dB,-1.71870854939410e+002°)	(-3.40671185991483e+001dB,-1.71870854939410e+002°)
2.23357222283001e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.70103169609457e+001dB,-8.18893024025342e+001°)	(-3.40667195937854e+001dB,8.11069759746577e+000°)	(-3.40667195937854e+001dB,-1.71889302402534e+002°)	(-3.40667195937854e+001dB,-1.71889302402534e+002°)
2.23872113856782e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.70299197524365e+001dB,-8.19077091248905e+001°)	(-3.40663223852762e+001dB,8.09229087510950e+000°)	(-3.40663223852762e+001dB,-1.71907709124891e+002°)	(-3.40663223852762e+001dB,-1.71907709124891e+002°)
2.24388192378224e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.70495243328524e+001dB,-8.19260751888716e+001°)	(-3.40659269656921e+001dB,8.07392481112844e+000°)	(-3.40659269656921e+001dB,-1.71926075188872e+002°)	(-3.40659269656921e+001dB,-1.71926075188872e+002°)
2.24905460583525e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.70691306942983e+001dB,-8.19444006767553e+001°)	(-3.40655333271380e+001dB,8.05559932324468e+000°)	(-3.40655333271380e+001dB,-1.71944400676755e+002°)	(-3.40655333271380e+001dB,-1.71944400676755e+002°)
2.25423921215190e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.70887388289125e+001dB,-8.19626856707043e+001°)	(-3.40651414617522e+001dB,8.03731432929565e+000°)	(-3.40651414617522e+001dB,-1.71962685670704e+002°)	(-3.40651414617522e+001dB,-1.71962685670704e+002°)
2.25943577022045e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.71083487288666e+001dB,-8.19809302527658e+001°)	(-3.40647513617063e+001dB,8.01906974723424e+000°)	(-3.40647513617063e+001dB,-1.71980930252766e+002°)	(-3.40647513617063e+001dB,-1.71980930252766e+002°)
2.26464430759253e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.71279603863653e+001dB,-8.19991345048709e+001°)	(-3.40643630192050e+001dB,8.00086549512906e+000°)	(-3.40643630192050e+001dB,-1.71999134504871e+002°)	(-3.40643630192050e+001dB,-1.71999134504871e+002°)
2.26986485188329e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.71475737936464e+001dB,-8.20172985088354e+001°)	(-3.40639764264861e+001dB,7.98270149116460e+000°)	(-3.40639764264861e+001dB,-1.72017298508835e+002°)	(-3.40639764264861e+001dB,-1.72017298508835e+002°)
2.27509743077154e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.71671889429804e+001dB,-8.20354223463585e+001°)	(-3.40635915758201e+001dB,7.96457765364145e+000°)	(-3.40635915758201e+001dB,-1.72035422346359e+002°)	(-3.40635915758201e+001dB,-1.72035422346359e+002°)
2.28034207199988e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.71868058266707e+001dB,-8.20535060990235e+001°)	(-3.40632084595104e+001dB,7.94649390097650e+000°)	(-3.40632084595104e+001dB,-1.72053506099024e+002°)	(-3.40632084595104e+001dB,-1.72053506099024e+002°)
2.28559880337489e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.72064244370532e+001dB,-8.20715498482969e+001°)	(-3.40628270698930e+001dB,7.92845015170311e+000°)	(-3.40628270698930e+001dB,-1.72071549848297e+002°)	(-3.40628270698930e+001dB,-1.72071549848297e+002°)
2.29086765276724e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.72260447664965e+001dB,-8.20895536755287e+001°)	(-3.40624473993362e+001dB,7.91044632447129e+000°)	(-3.40624473993362e+001dB,-1.72089553675529e+002°)	(-3.40624473993362e+001dB,-1.72089553675529e+002°)
2.29614864811182e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.72456668074013e+001dB,-8.21075176619521e+001°)	(-3.40620694402411e+001dB,7.89248233804793e+000°)	(-3.40620694402411e+001dB,-1.72107517661952e+002°)	(-3.40620694402411e+001dB,-1.72107517661952e+002°)
2.30144181740797e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.72652905522009e+001dB,-8.21254418886831e+001°)	(-3.40616931850406e+001dB,7.87455811131693e+000°)	(-3.40616931850406e+001dB,-1.72125441888683e+002°)	(-3.40616931850406e+001dB,-1.72125441888683e+002°)
2.30674718871953e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.72849159933603e+001dB,-8.21433264367206e+001°)	(-3.40613186262000e+001dB,7.85667356327939e+000°)	(-3.40613186262000e+001dB,-1.72143326436721e+002°)	(-3.40613186262000e+001dB,-1.72143326436721e+002°)
2.31206479017505e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.73045431233769e+001dB,-8.21611713869462e+001°)	(-3.40609457562166e+001dB,7.83882861305380e+000°)	(-3.40609457562166e+001dB,-1.72161171386946e+002°)	(-3.40609457562166e+001dB,-1.72161171386946e+002°)
